p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.52,"4,887",0,inf,"362,553","58,017",2,"78,924",0.74,0.58,1.00,0.27
0.53,"4,502",1,4502.00,"367,055","53,515",3,"78,923",0.68,0.60,1.00,0.27
0.54,"4,389",1,4389.00,"371,444","49,126",4,"78,922",0.62,0.62,1.00,0.26
0.55,"4,073",3,1357.67,"375,517","45,053",7,"78,919",0.57,0.64,1.00,0.25
0.56,"3,871",6,645.17,"379,388","41,182",13,"78,913",0.52,0.66,1.00,0.24
0.57,"3,681",11,334.64,"383,069","37,501",24,"78,902",0.48,0.68,1.00,0.23
0.58,"3,483",18,193.50,"386,552","34,018",42,"78,884",0.43,0.70,1.00,0.23
0.59,"3,151",14,225.07,"389,703","30,867",56,"78,870",0.39,0.72,1.00,0.22
0.6,"2,849",36,79.14,"392,552","28,018",92,"78,834",0.36,0.74,1.00,0.21
0.61,"2,639",54,48.87,"395,191","25,379",146,"78,780",0.32,0.76,1.00,0.21
0.62,"2,542",101,25.17,"397,733","22,837",247,"78,679",0.29,0.78,1.00,0.20
0.63,"2,296",118,19.46,"400,029","20,541",365,"78,561",0.26,0.79,1.00,0.20
0.64,"2,156",148,14.57,"402,185","18,385",513,"78,413",0.23,0.81,0.99,0.19
0.65,"1,913",195,9.81,"404,098","16,472",708,"78,218",0.21,0.83,0.99,0.19
0.66,"1,793",248,7.23,"405,891","14,679",956,"77,970",0.19,0.84,0.99,0.19
0.67,"1,593",340,4.69,"407,484","13,086","1,296","77,630",0.17,0.86,0.98,0.18
0.68,"1,478",438,3.37,"408,962","11,608","1,734","77,192",0.15,0.87,0.98,0.18
0.69,"1,403",543,2.58,"410,365","10,205","2,277","76,649",0.13,0.88,0.97,0.17
0.7,"1,259",707,1.78,"411,624","8,946","2,984","75,942",0.12,0.89,0.96,0.17
0.71,"1,056",835,1.26,"412,680","7,890","3,819","75,107",0.11,0.90,0.95,0.17
0.72,973,987,0.99,"413,653","6,917","4,806","74,120",0.09,0.91,0.94,0.16
0.73,853,"1,241",0.69,"414,506","6,064","6,047","72,879",0.08,0.92,0.92,0.16
0.74,839,"1,366",0.61,"415,345","5,225","7,413","71,513",0.07,0.93,0.91,0.15
0.75,694,"1,620",0.43,"416,039","4,531","9,033","69,893",0.06,0.94,0.89,0.15
0.76,688,"1,836",0.37,"416,727","3,843","10,869","68,057",0.06,0.95,0.86,0.14
0.77,632,"2,134",0.30,"417,359","3,211","13,003","65,923",0.05,0.95,0.84,0.14
0.78,562,"2,270",0.25,"417,921","2,649","15,273","63,653",0.04,0.96,0.81,0.13
0.79,477,"2,475",0.19,"418,398","2,172","17,748","61,178",0.04,0.97,0.78,0.13
0.8,407,"2,748",0.15,"418,805","1,765","20,496","58,430",0.03,0.97,0.74,0.12
0.81,355,"2,915",0.12,"419,160","1,410","23,411","55,515",0.03,0.98,0.70,0.11
0.82,301,"3,227",0.09,"419,461","1,109","26,638","52,288",0.02,0.98,0.66,0.11
0.83,243,"3,194",0.08,"419,704",866,"29,832","49,094",0.02,0.98,0.62,0.10
0.84,214,"3,482",0.06,"419,918",652,"33,314","45,612",0.01,0.99,0.58,0.09
0.85,164,"3,579",0.05,"420,082",488,"36,893","42,033",0.01,0.99,0.53,0.09
0.86,117,"3,560",0.03,"420,199",371,"40,453","38,473",0.01,0.99,0.49,0.08
0.87,120,"3,654",0.03,"420,319",251,"44,107","34,819",0.01,0.99,0.44,0.07
0.88,70,"3,661",0.02,"420,389",181,"47,768","31,158",0.01,0.99,0.39,0.06
0.89,48,"3,646",0.01,"420,437",133,"51,414","27,512",0.00,1.00,0.35,0.06
0.9,42,"3,439",0.01,"420,479",91,"54,853","24,073",0.00,1.00,0.31,0.05
0.91,25,"3,338",0.01,"420,504",66,"58,191","20,735",0.00,1.00,0.26,0.04
0.92,16,"3,289",0.00,"420,520",50,"61,480","17,446",0.00,1.00,0.22,0.04
0.93,15,"3,183",0.00,"420,535",35,"64,663","14,263",0.00,1.00,0.18,0.03
0.94,13,"2,952",0.00,"420,548",22,"67,615","11,311",0.00,1.00,0.14,0.02
0.95,9,"2,824",0.00,"420,557",13,"70,439","8,487",0.00,1.00,0.11,0.02
0.96,6,"2,636",0.00,"420,563",7,"73,075","5,851",0.00,1.00,0.07,0.01
0.97,4,"2,273",0.00,"420,567",3,"75,348","3,578",0.00,1.00,0.05,0.01
0.98,3,"1,842",0.00,"420,570",0,"77,190","1,736",0.00,1.00,0.02,0.00
0.99,0,"1,153",0.00,"420,570",0,"78,343",583,0.00,1.00,0.01,0.00
1.0,0,583,0.00,"420,570",0,"78,926",0,nan,nan,0.00,0.00
