p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.3,"8,844",0,inf,"176,056","244,514",0,"78,926",3.10,0.24,1.00,0.65
0.31,"9,026",0,inf,"185,082","235,488",0,"78,926",2.98,0.25,1.00,0.63
0.32,"8,721",0,inf,"193,803","226,767",0,"78,926",2.87,0.26,1.00,0.61
0.33,"8,655",0,inf,"202,458","218,112",0,"78,926",2.76,0.27,1.00,0.59
0.34,"8,661",0,inf,"211,119","209,451",0,"78,926",2.65,0.27,1.00,0.58
0.35,"8,597",0,inf,"219,716","200,854",0,"78,926",2.54,0.28,1.00,0.56
0.36,"8,610",0,inf,"228,326","192,244",0,"78,926",2.44,0.29,1.00,0.54
0.37,"8,462",1,8462.00,"236,788","183,782",1,"78,925",2.33,0.30,1.00,0.53
0.38,"8,421",1,8421.00,"245,209","175,361",2,"78,924",2.22,0.31,1.00,0.51
0.39,"8,349",0,inf,"253,558","167,012",2,"78,924",2.12,0.32,1.00,0.49
0.4,"8,371",0,inf,"261,929","158,641",2,"78,924",2.01,0.33,1.00,0.48
0.41,"8,115",0,inf,"270,044","150,526",2,"78,924",1.91,0.34,1.00,0.46
0.42,"7,798",0,inf,"277,842","142,728",2,"78,924",1.81,0.36,1.00,0.44
0.43,"7,746",0,inf,"285,588","134,982",2,"78,924",1.71,0.37,1.00,0.43
0.44,"7,471",1,7471.00,"293,059","127,511",3,"78,923",1.62,0.38,1.00,0.41
0.45,"7,576",0,inf,"300,635","119,935",3,"78,923",1.52,0.40,1.00,0.40
0.46,"7,032",1,7032.00,"307,667","112,903",4,"78,922",1.43,0.41,1.00,0.38
0.47,"6,974",0,inf,"314,641","105,929",4,"78,922",1.34,0.43,1.00,0.37
0.48,"6,710",1,6710.00,"321,351","99,219",5,"78,921",1.26,0.44,1.00,0.36
0.49,"6,650",0,inf,"328,001","92,569",5,"78,921",1.17,0.46,1.00,0.34
0.5,"6,280",2,3140.00,"334,281","86,289",7,"78,919",1.09,0.48,1.00,0.33
0.51,"6,014",2,3007.00,"340,295","80,275",9,"78,917",1.02,0.50,1.00,0.32
0.52,"5,689",1,5689.00,"345,984","74,586",10,"78,916",0.95,0.51,1.00,0.31
0.53,"5,697",2,2848.50,"351,681","68,889",12,"78,914",0.87,0.53,1.00,0.30
0.54,"5,384",5,1076.80,"357,065","63,505",17,"78,909",0.80,0.55,1.00,0.29
0.55,"5,139",7,734.14,"362,204","58,366",24,"78,902",0.74,0.57,1.00,0.27
0.56,"4,927",8,615.88,"367,131","53,439",32,"78,894",0.68,0.60,1.00,0.26
0.57,"4,453",7,636.14,"371,584","48,986",39,"78,887",0.62,0.62,1.00,0.26
0.58,"4,307",18,239.28,"375,891","44,679",57,"78,869",0.57,0.64,1.00,0.25
0.59,"3,987",40,99.67,"379,878","40,692",97,"78,829",0.52,0.66,1.00,0.24
0.6,"3,837",31,123.77,"383,715","36,855",128,"78,798",0.47,0.68,1.00,0.23
0.61,"3,615",71,50.92,"387,330","33,240",199,"78,727",0.42,0.70,1.00,0.22
0.62,"3,330",67,49.70,"390,660","29,910",266,"78,660",0.38,0.72,1.00,0.22
0.63,"3,122",131,23.83,"393,782","26,788",397,"78,529",0.34,0.75,0.99,0.21
0.64,"2,969",175,16.97,"396,751","23,819",572,"78,354",0.30,0.77,0.99,0.20
0.65,"2,667",182,14.65,"399,418","21,152",754,"78,172",0.27,0.79,0.99,0.20
0.66,"2,412",263,9.17,"401,830","18,740","1,017","77,909",0.24,0.81,0.99,0.19
0.67,"2,250",285,7.89,"404,080","16,490","1,302","77,624",0.21,0.82,0.98,0.19
0.68,"2,010",382,5.26,"406,090","14,480","1,684","77,242",0.19,0.84,0.98,0.18
0.69,"1,798",539,3.34,"407,888","12,682","2,223","76,703",0.17,0.86,0.97,0.18
0.7,"1,629",627,2.60,"409,517","11,053","2,850","76,076",0.15,0.87,0.96,0.17
0.71,"1,498",703,2.13,"411,015","9,555","3,553","75,373",0.13,0.89,0.95,0.17
0.72,"1,343",825,1.63,"412,358","8,212","4,378","74,548",0.11,0.90,0.94,0.17
0.73,"1,174",942,1.25,"413,532","7,038","5,320","73,606",0.10,0.91,0.93,0.16
0.74,"1,071","1,206",0.89,"414,603","5,967","6,526","72,400",0.08,0.92,0.92,0.16
0.75,927,"1,317",0.70,"415,530","5,040","7,843","71,083",0.07,0.93,0.90,0.15
0.76,853,"1,576",0.54,"416,383","4,187","9,419","69,507",0.06,0.94,0.88,0.15
0.77,710,"1,705",0.42,"417,093","3,477","11,124","67,802",0.05,0.95,0.86,0.14
0.78,661,"1,930",0.34,"417,754","2,816","13,054","65,872",0.04,0.96,0.83,0.14
0.79,506,"2,077",0.24,"418,260","2,310","15,131","63,795",0.04,0.97,0.81,0.13
0.8,509,"2,369",0.21,"418,769","1,801","17,500","61,426",0.03,0.97,0.78,0.13
0.81,411,"2,669",0.15,"419,180","1,390","20,169","58,757",0.02,0.98,0.74,0.12
0.82,324,"2,844",0.11,"419,504","1,066","23,013","55,913",0.02,0.98,0.71,0.11
0.83,297,"2,979",0.10,"419,801",769,"25,992","52,934",0.01,0.99,0.67,0.11
0.84,217,"3,246",0.07,"420,018",552,"29,238","49,688",0.01,0.99,0.63,0.10
0.85,161,"3,442",0.05,"420,179",391,"32,680","46,246",0.01,0.99,0.59,0.09
0.86,143,"3,586",0.04,"420,322",248,"36,266","42,660",0.01,0.99,0.54,0.09
0.87,89,"3,707",0.02,"420,411",159,"39,973","38,953",0.00,1.00,0.49,0.08
0.88,59,"3,617",0.02,"420,470",100,"43,590","35,336",0.00,1.00,0.45,0.07
0.89,36,"3,781",0.01,"420,506",64,"47,371","31,555",0.00,1.00,0.40,0.06
0.9,23,"3,861",0.01,"420,529",41,"51,232","27,694",0.00,1.00,0.35,0.06
0.91,20,"3,797",0.01,"420,549",21,"55,029","23,897",0.00,1.00,0.30,0.05
0.92,12,"3,654",0.00,"420,561",9,"58,683","20,243",0.00,1.00,0.26,0.04
0.93,4,"3,593",0.00,"420,565",5,"62,276","16,650",0.00,1.00,0.21,0.03
0.94,1,"3,422",0.00,"420,566",4,"65,698","13,228",0.00,1.00,0.17,0.03
0.95,2,"3,403",0.00,"420,568",2,"69,101","9,825",0.00,1.00,0.12,0.02
0.96,2,"3,029",0.00,"420,570",0,"72,130","6,796",0.00,1.00,0.09,0.01
0.97,0,"2,594",0.00,"420,570",0,"74,724","4,202",0.00,1.00,0.05,0.01
0.98,0,"2,111",0.00,"420,570",0,"76,835","2,091",0.00,1.00,0.03,0.00
0.99,0,"1,402",0.00,"420,570",0,"78,237",689,0.00,1.00,0.01,0.00
1.0,0,689,0.00,"420,570",0,"78,926",0,nan,nan,0.00,0.00
