p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.3,"6,239",569,10.96,"201,604","201,115","8,163","70,763",2.84,0.26,0.90,0.56
0.31,"6,305",593,10.63,"207,909","194,810","8,756","70,170",2.78,0.26,0.89,0.55
0.32,"6,139",612,10.03,"214,048","188,671","9,368","69,558",2.71,0.27,0.88,0.54
0.33,"6,021",618,9.74,"220,069","182,650","9,986","68,940",2.65,0.27,0.87,0.52
0.34,"5,831",651,8.96,"225,900","176,819","10,637","68,289",2.59,0.28,0.87,0.51
0.35,"5,719",647,8.84,"231,619","171,100","11,284","67,642",2.53,0.28,0.86,0.50
0.36,"5,662",763,7.42,"237,281","165,438","12,047","66,879",2.47,0.29,0.85,0.48
0.37,"5,475",697,7.86,"242,756","159,963","12,744","66,182",2.42,0.29,0.84,0.47
0.38,"5,402",716,7.54,"248,158","154,561","13,460","65,466",2.36,0.30,0.83,0.46
0.39,"5,454",732,7.45,"253,612","149,107","14,192","64,734",2.30,0.30,0.82,0.44
0.4,"5,292",794,6.66,"258,904","143,815","14,986","63,940",2.25,0.31,0.81,0.43
0.41,"5,105",795,6.42,"264,009","138,710","15,781","63,145",2.20,0.31,0.80,0.42
0.42,"5,057",817,6.19,"269,066","133,653","16,598","62,328",2.14,0.32,0.79,0.41
0.43,"4,857",777,6.25,"273,923","128,796","17,375","61,551",2.09,0.32,0.78,0.40
0.44,"4,751",858,5.54,"278,674","124,045","18,233","60,693",2.04,0.33,0.77,0.38
0.45,"4,738",927,5.11,"283,412","119,307","19,160","59,766",2.00,0.33,0.76,0.37
0.46,"4,610",848,5.44,"288,022","114,697","20,008","58,918",1.95,0.34,0.75,0.36
0.47,"4,534",886,5.12,"292,556","110,163","20,894","58,032",1.90,0.35,0.74,0.35
0.48,"4,406",954,4.62,"296,962","105,757","21,848","57,078",1.85,0.35,0.72,0.34
0.49,"4,387",955,4.59,"301,349","101,370","22,803","56,123",1.81,0.36,0.71,0.33
0.5,"4,231",982,4.31,"305,580","97,139","23,785","55,141",1.76,0.36,0.70,0.32
0.51,"4,190",899,4.66,"309,770","92,949","24,684","54,242",1.71,0.37,0.69,0.31
0.52,"3,891",948,4.10,"313,661","89,058","25,632","53,294",1.67,0.37,0.68,0.30
0.53,"3,923","1,068",3.67,"317,584","85,135","26,700","52,226",1.63,0.38,0.66,0.29
0.54,"3,895","1,065",3.66,"321,479","81,240","27,765","51,161",1.59,0.39,0.65,0.27
0.55,"3,869","1,050",3.68,"325,348","77,371","28,815","50,111",1.54,0.39,0.63,0.26
0.56,"3,681","1,049",3.51,"329,029","73,690","29,864","49,062",1.50,0.40,0.62,0.25
0.57,"3,635","1,014",3.58,"332,664","70,055","30,878","48,048",1.46,0.41,0.61,0.25
0.58,"3,533","1,119",3.16,"336,197","66,522","31,997","46,929",1.42,0.41,0.59,0.24
0.59,"3,416","1,124",3.04,"339,613","63,106","33,121","45,805",1.38,0.42,0.58,0.23
0.6,"3,357","1,149",2.92,"342,970","59,749","34,270","44,656",1.34,0.43,0.57,0.22
0.61,"3,203","1,164",2.75,"346,173","56,546","35,434","43,492",1.30,0.43,0.55,0.21
0.62,"3,169","1,093",2.90,"349,342","53,377","36,527","42,399",1.26,0.44,0.54,0.20
0.63,"3,106","1,225",2.54,"352,448","50,271","37,752","41,174",1.22,0.45,0.52,0.19
0.64,"2,967","1,135",2.61,"355,415","47,304","38,887","40,039",1.18,0.46,0.51,0.18
0.65,"2,842","1,119",2.54,"358,257","44,462","40,006","38,920",1.14,0.47,0.49,0.17
0.66,"2,742","1,255",2.18,"360,999","41,720","41,261","37,665",1.11,0.47,0.48,0.16
0.67,"2,700","1,180",2.29,"363,699","39,020","42,441","36,485",1.07,0.48,0.46,0.16
0.68,"2,585","1,131",2.29,"366,284","36,435","43,572","35,354",1.03,0.49,0.45,0.15
0.69,"2,453","1,207",2.03,"368,737","33,982","44,779","34,147",1.00,0.50,0.43,0.14
0.7,"2,368","1,201",1.97,"371,105","31,614","45,980","32,946",0.96,0.51,0.42,0.13
0.71,"2,257","1,200",1.88,"373,362","29,357","47,180","31,746",0.92,0.52,0.40,0.13
0.72,"2,167","1,239",1.75,"375,529","27,190","48,419","30,507",0.89,0.53,0.39,0.12
0.73,"2,162","1,297",1.67,"377,691","25,028","49,716","29,210",0.86,0.54,0.37,0.11
0.74,"2,002","1,196",1.67,"379,693","23,026","50,912","28,014",0.82,0.55,0.35,0.11
0.75,"1,962","1,234",1.59,"381,655","21,064","52,146","26,780",0.79,0.56,0.34,0.10
0.76,"1,876","1,302",1.44,"383,531","19,188","53,448","25,478",0.75,0.57,0.32,0.09
0.77,"1,702","1,248",1.36,"385,233","17,486","54,696","24,230",0.72,0.58,0.31,0.09
0.78,"1,665","1,273",1.31,"386,898","15,821","55,969","22,957",0.69,0.59,0.29,0.08
0.79,"1,588","1,207",1.32,"388,486","14,233","57,176","21,750",0.65,0.60,0.28,0.07
0.8,"1,489","1,238",1.20,"389,975","12,744","58,414","20,512",0.62,0.62,0.26,0.07
0.81,"1,373","1,283",1.07,"391,348","11,371","59,697","19,229",0.59,0.63,0.24,0.06
0.82,"1,334","1,225",1.09,"392,682","10,037","60,922","18,004",0.56,0.64,0.23,0.06
0.83,"1,199","1,254",0.96,"393,881","8,838","62,176","16,750",0.53,0.65,0.21,0.05
0.84,"1,119","1,240",0.90,"395,000","7,719","63,416","15,510",0.50,0.67,0.20,0.05
0.85,990,"1,236",0.80,"395,990","6,729","64,652","14,274",0.47,0.68,0.18,0.04
0.86,961,"1,201",0.80,"396,951","5,768","65,853","13,073",0.44,0.69,0.17,0.04
0.87,906,"1,175",0.77,"397,857","4,862","67,028","11,898",0.41,0.71,0.15,0.03
0.88,794,"1,146",0.69,"398,651","4,068","68,174","10,752",0.38,0.73,0.14,0.03
0.89,709,"1,139",0.62,"399,360","3,359","69,313","9,613",0.35,0.74,0.12,0.03
0.9,604,"1,071",0.56,"399,964","2,755","70,384","8,542",0.32,0.76,0.11,0.02
0.91,547,"1,119",0.49,"400,511","2,208","71,503","7,423",0.30,0.77,0.09,0.02
0.92,484,"1,023",0.47,"400,995","1,724","72,526","6,400",0.27,0.79,0.08,0.02
0.93,419,"1,044",0.40,"401,414","1,305","73,570","5,356",0.24,0.80,0.07,0.01
0.94,355,998,0.36,"401,769",950,"74,568","4,358",0.22,0.82,0.06,0.01
0.95,304,"1,146",0.27,"402,073",646,"75,714","3,212",0.20,0.83,0.04,0.01
0.96,267,"1,074",0.25,"402,340",379,"76,788","2,138",0.18,0.85,0.03,0.01
0.97,192,993,0.19,"402,532",187,"77,781","1,145",0.16,0.86,0.01,0.00
0.98,146,737,0.20,"402,678",41,"78,518",408,0.10,0.91,0.01,0.00
0.99,38,368,0.10,"402,716",3,"78,886",40,0.07,0.93,0.00,0.00
1.0,3,40,0.07,"402,719",0,"78,926",0,nan,nan,0.00,0.00
