p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.29,"6,268",456,13.75,"181,391","239,179","6,188","72,738",3.29,0.23,0.92,0.62
0.3,"6,206",485,12.80,"187,597","232,973","6,673","72,253",3.22,0.24,0.92,0.61
0.31,"6,146",469,13.10,"193,743","226,827","7,142","71,784",3.16,0.24,0.91,0.60
0.32,"6,204",576,10.77,"199,947","220,623","7,718","71,208",3.10,0.24,0.90,0.58
0.33,"5,818",551,10.56,"205,765","214,805","8,269","70,657",3.04,0.25,0.90,0.57
0.34,"5,868",547,10.73,"211,633","208,937","8,816","70,110",2.98,0.25,0.89,0.56
0.35,"5,939",575,10.33,"217,572","202,998","9,391","69,535",2.92,0.26,0.88,0.55
0.36,"5,668",589,9.62,"223,240","197,330","9,980","68,946",2.86,0.26,0.87,0.53
0.37,"5,695",637,8.94,"228,935","191,635","10,617","68,309",2.81,0.26,0.87,0.52
0.38,"5,478",626,8.75,"234,413","186,157","11,243","67,683",2.75,0.27,0.86,0.51
0.39,"5,519",645,8.56,"239,932","180,638","11,888","67,038",2.69,0.27,0.85,0.50
0.4,"5,598",680,8.23,"245,530","175,040","12,568","66,358",2.64,0.27,0.84,0.48
0.41,"5,443",717,7.59,"250,973","169,597","13,285","65,641",2.58,0.28,0.83,0.47
0.42,"5,343",702,7.61,"256,316","164,254","13,987","64,939",2.53,0.28,0.82,0.46
0.43,"5,183",747,6.94,"261,499","159,071","14,734","64,192",2.48,0.29,0.81,0.45
0.44,"5,200",709,7.33,"266,699","153,871","15,443","63,483",2.42,0.29,0.80,0.44
0.45,"5,053",794,6.36,"271,752","148,818","16,237","62,689",2.37,0.30,0.79,0.42
0.46,"5,101",845,6.04,"276,853","143,717","17,082","61,844",2.32,0.30,0.78,0.41
0.47,"4,995",821,6.08,"281,848","138,722","17,903","61,023",2.27,0.31,0.77,0.40
0.48,"4,904",810,6.05,"286,752","133,818","18,713","60,213",2.22,0.31,0.76,0.39
0.49,"4,838",853,5.67,"291,590","128,980","19,566","59,360",2.17,0.32,0.75,0.38
0.5,"4,817",859,5.61,"296,407","124,163","20,425","58,501",2.12,0.32,0.74,0.37
0.51,"4,674",886,5.28,"301,081","119,489","21,311","57,615",2.07,0.33,0.73,0.35
0.52,"4,505",863,5.22,"305,586","114,984","22,174","56,752",2.03,0.33,0.72,0.34
0.53,"4,440",930,4.77,"310,026","110,544","23,104","55,822",1.98,0.34,0.71,0.33
0.54,"4,506",951,4.74,"314,532","106,038","24,055","54,871",1.93,0.34,0.70,0.32
0.55,"4,368","1,033",4.23,"318,900","101,670","25,088","53,838",1.89,0.35,0.68,0.31
0.56,"4,426",970,4.56,"323,326","97,244","26,058","52,868",1.84,0.35,0.67,0.30
0.57,"4,271",950,4.50,"327,597","92,973","27,008","51,918",1.79,0.36,0.66,0.29
0.58,"4,134","1,035",3.99,"331,731","88,839","28,043","50,883",1.75,0.36,0.64,0.28
0.59,"4,028","1,095",3.68,"335,759","84,811","29,138","49,788",1.70,0.37,0.63,0.27
0.6,"3,983","1,118",3.56,"339,742","80,828","30,256","48,670",1.66,0.38,0.62,0.26
0.61,"4,031","1,125",3.58,"343,773","76,797","31,381","47,545",1.62,0.38,0.60,0.25
0.62,"4,012","1,201",3.34,"347,785","72,785","32,582","46,344",1.57,0.39,0.59,0.24
0.63,"3,741","1,218",3.07,"351,526","69,044","33,800","45,126",1.53,0.40,0.57,0.23
0.64,"3,746","1,217",3.08,"355,272","65,298","35,017","43,909",1.49,0.40,0.56,0.22
0.65,"3,648","1,210",3.01,"358,920","61,650","36,227","42,699",1.44,0.41,0.54,0.21
0.66,"3,529","1,211",2.91,"362,449","58,121","37,438","41,488",1.40,0.42,0.53,0.20
0.67,"3,447","1,268",2.72,"365,896","54,674","38,706","40,220",1.36,0.42,0.51,0.19
0.68,"3,330","1,281",2.60,"369,226","51,344","39,987","38,939",1.32,0.43,0.49,0.18
0.69,"3,283","1,254",2.62,"372,509","48,061","41,241","37,685",1.28,0.44,0.48,0.17
0.7,"3,151","1,324",2.38,"375,660","44,910","42,565","36,361",1.24,0.45,0.46,0.16
0.71,"3,009","1,301",2.31,"378,669","41,901","43,866","35,060",1.20,0.46,0.44,0.15
0.72,"2,908","1,274",2.28,"381,577","38,993","45,140","33,786",1.15,0.46,0.43,0.15
0.73,"2,881","1,247",2.31,"384,458","36,112","46,387","32,539",1.11,0.47,0.41,0.14
0.74,"2,751","1,334",2.06,"387,209","33,361","47,721","31,205",1.07,0.48,0.40,0.13
0.75,"2,660","1,318",2.02,"389,869","30,701","49,039","29,887",1.03,0.49,0.38,0.12
0.76,"2,482","1,298",1.91,"392,351","28,219","50,337","28,589",0.99,0.50,0.36,0.11
0.77,"2,424","1,405",1.73,"394,775","25,795","51,742","27,184",0.95,0.51,0.34,0.11
0.78,"2,255","1,393",1.62,"397,030","23,540","53,135","25,791",0.91,0.52,0.33,0.10
0.79,"2,172","1,370",1.59,"399,202","21,368","54,505","24,421",0.87,0.53,0.31,0.09
0.8,"2,139","1,367",1.56,"401,341","19,229","55,872","23,054",0.83,0.55,0.29,0.08
0.81,"2,008","1,404",1.43,"403,349","17,221","57,276","21,650",0.80,0.56,0.27,0.08
0.82,"1,854","1,362",1.36,"405,203","15,367","58,638","20,288",0.76,0.57,0.26,0.07
0.83,"1,740","1,364",1.28,"406,943","13,627","60,002","18,924",0.72,0.58,0.24,0.07
0.84,"1,667","1,348",1.24,"408,610","11,960","61,350","17,576",0.68,0.60,0.22,0.06
0.85,"1,542","1,375",1.12,"410,152","10,418","62,725","16,201",0.64,0.61,0.21,0.05
0.86,"1,428","1,338",1.07,"411,580","8,990","64,063","14,863",0.60,0.62,0.19,0.05
0.87,"1,333","1,315",1.01,"412,913","7,657","65,378","13,548",0.57,0.64,0.17,0.04
0.88,"1,237","1,283",0.96,"414,150","6,420","66,661","12,265",0.52,0.66,0.16,0.04
0.89,"1,027","1,259",0.82,"415,177","5,393","67,920","11,006",0.49,0.67,0.14,0.03
0.9,920,"1,253",0.73,"416,097","4,473","69,173","9,753",0.46,0.69,0.12,0.03
0.91,840,"1,204",0.70,"416,937","3,633","70,377","8,549",0.42,0.70,0.11,0.02
0.92,728,"1,091",0.67,"417,665","2,905","71,468","7,458",0.39,0.72,0.09,0.02
0.93,634,"1,114",0.57,"418,299","2,271","72,582","6,344",0.36,0.74,0.08,0.02
0.94,585,"1,193",0.49,"418,884","1,686","73,775","5,151",0.33,0.75,0.07,0.01
0.95,535,"1,285",0.42,"419,419","1,151","75,060","3,866",0.30,0.77,0.05,0.01
0.96,443,"1,384",0.32,"419,862",708,"76,444","2,482",0.29,0.78,0.03,0.01
0.97,389,"1,201",0.32,"420,251",319,"77,645","1,281",0.25,0.80,0.02,0.00
0.98,252,921,0.27,"420,503",67,"78,566",360,0.19,0.84,0.00,0.00
0.99,65,331,0.20,"420,568",2,"78,897",29,0.07,0.94,0.00,0.00
1.0,2,29,0.07,"420,570",0,"78,926",0,nan,nan,0.00,0.00
