p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.82,332,"3,051",0.11,"419,482","1,088","25,222","53,704",0.02,0.98,0.68,0.11
0.83,273,"3,266",0.08,"419,755",815,"28,488","50,438",0.02,0.98,0.64,0.10
0.84,220,"3,418",0.06,"419,975",595,"31,906","47,020",0.01,0.99,0.60,0.10
0.85,151,"3,547",0.04,"420,126",444,"35,453","43,473",0.01,0.99,0.55,0.09
0.86,130,"3,700",0.04,"420,256",314,"39,153","39,773",0.01,0.99,0.50,0.08
0.87,87,"3,657",0.02,"420,343",227,"42,810","36,116",0.01,0.99,0.46,0.07
0.88,66,"3,675",0.02,"420,409",161,"46,485","32,441",0.00,1.00,0.41,0.07
0.89,52,"3,670",0.01,"420,461",109,"50,155","28,771",0.00,1.00,0.36,0.06
0.9,35,"3,581",0.01,"420,496",74,"53,736","25,190",0.00,1.00,0.32,0.05
0.91,25,"3,460",0.01,"420,521",49,"57,196","21,730",0.00,1.00,0.28,0.04
0.92,20,"3,450",0.01,"420,541",29,"60,646","18,280",0.00,1.00,0.23,0.04
0.93,6,"3,211",0.00,"420,547",23,"63,857","15,069",0.00,1.00,0.19,0.03
0.94,9,"3,043",0.00,"420,556",14,"66,900","12,026",0.00,1.00,0.15,0.02
0.95,4,"2,980",0.00,"420,560",10,"69,880","9,046",0.00,1.00,0.11,0.02
0.96,8,"2,818",0.00,"420,568",2,"72,698","6,228",0.00,1.00,0.08,0.01
0.97,1,"2,406",0.00,"420,569",1,"75,104","3,822",0.00,1.00,0.05,0.01
0.98,1,"1,902",0.00,"420,570",0,"77,006","1,920",0.00,1.00,0.02,0.00
0.99,0,"1,313",0.00,"420,570",0,"78,319",607,0.00,1.00,0.01,0.00
1.0,0,607,0.00,"420,570",0,"78,926",0,nan,nan,0.00,0.00
