p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.21,"6,482","1,682",3.85,"338,336","82,234","29,451","49,475",1.66,0.38,0.63,0.26
0.22,"5,976","1,590",3.76,"344,312","76,258","31,041","47,885",1.59,0.39,0.61,0.25
0.23,"5,697","1,622",3.51,"350,009","70,561","32,663","46,263",1.53,0.40,0.59,0.23
0.24,"5,337","1,584",3.37,"355,346","65,224","34,247","44,679",1.46,0.41,0.57,0.22
0.25,"4,781","1,589",3.01,"360,127","60,443","35,836","43,090",1.40,0.42,0.55,0.21
0.26,"4,434","1,528",2.90,"364,561","56,009","37,364","41,562",1.35,0.43,0.53,0.20
0.27,"4,081","1,470",2.78,"368,642","51,928","38,834","40,092",1.30,0.44,0.51,0.18
0.28,"3,833","1,408",2.72,"372,475","48,095","40,242","38,684",1.24,0.45,0.49,0.17
0.29,"3,472","1,369",2.54,"375,947","44,623","41,611","37,315",1.20,0.46,0.47,0.16
0.3,"3,172","1,354",2.34,"379,119","41,451","42,965","35,961",1.15,0.46,0.46,0.15
0.31,"2,941","1,309",2.25,"382,060","38,510","44,274","34,652",1.11,0.47,0.44,0.15
0.32,"2,712","1,241",2.19,"384,772","35,798","45,515","33,411",1.07,0.48,0.42,0.14
0.33,"2,473","1,176",2.10,"387,245","33,325","46,691","32,235",1.03,0.49,0.41,0.13
0.34,"2,328","1,150",2.02,"389,573","30,997","47,841","31,085",1.00,0.50,0.39,0.12
0.35,"2,193","1,213",1.81,"391,766","28,804","49,054","29,872",0.96,0.51,0.38,0.12
0.36,"2,043","1,089",1.88,"393,809","26,761","50,143","28,783",0.93,0.52,0.36,0.11
0.37,"1,893",993,1.91,"395,702","24,868","51,136","27,790",0.89,0.53,0.35,0.11
0.38,"1,707","1,006",1.70,"397,409","23,161","52,142","26,784",0.86,0.54,0.34,0.10
0.39,"1,649",981,1.68,"399,058","21,512","53,123","25,803",0.83,0.55,0.33,0.09
0.4,"1,487",893,1.67,"400,545","20,025","54,016","24,910",0.80,0.55,0.32,0.09
0.41,"1,424",920,1.55,"401,969","18,601","54,936","23,990",0.78,0.56,0.30,0.09
0.42,"1,287",899,1.43,"403,256","17,314","55,835","23,091",0.75,0.57,0.29,0.08
0.43,"1,142",896,1.27,"404,398","16,172","56,731","22,195",0.73,0.58,0.28,0.08
0.44,"1,176",852,1.38,"405,574","14,996","57,583","21,343",0.70,0.59,0.27,0.07
0.45,"1,065",784,1.36,"406,639","13,931","58,367","20,559",0.68,0.60,0.26,0.07
0.46,952,781,1.22,"407,591","12,979","59,148","19,778",0.66,0.60,0.25,0.07
0.47,844,800,1.05,"408,435","12,135","59,948","18,978",0.64,0.61,0.24,0.06
0.48,832,747,1.11,"409,267","11,303","60,695","18,231",0.62,0.62,0.23,0.06
0.49,834,706,1.18,"410,101","10,469","61,401","17,525",0.60,0.63,0.22,0.06
0.5,700,625,1.12,"410,801","9,769","62,026","16,900",0.58,0.63,0.21,0.05
0.51,683,688,0.99,"411,484","9,086","62,714","16,212",0.56,0.64,0.21,0.05
0.52,688,700,0.98,"412,172","8,398","63,414","15,512",0.54,0.65,0.20,0.05
0.53,598,671,0.89,"412,770","7,800","64,085","14,841",0.53,0.66,0.19,0.05
0.54,554,611,0.91,"413,324","7,246","64,696","14,230",0.51,0.66,0.18,0.04
0.55,525,599,0.88,"413,849","6,721","65,295","13,631",0.49,0.67,0.17,0.04
0.56,474,588,0.81,"414,323","6,247","65,883","13,043",0.48,0.68,0.17,0.04
0.57,450,587,0.77,"414,773","5,797","66,470","12,456",0.47,0.68,0.16,0.04
0.58,404,528,0.77,"415,177","5,393","66,998","11,928",0.45,0.69,0.15,0.03
0.59,405,528,0.77,"415,582","4,988","67,526","11,400",0.44,0.70,0.14,0.03
0.6,386,570,0.68,"415,968","4,602","68,096","10,830",0.42,0.70,0.14,0.03
0.61,317,491,0.65,"416,285","4,285","68,587","10,339",0.41,0.71,0.13,0.03
0.62,320,503,0.64,"416,605","3,965","69,090","9,836",0.40,0.71,0.12,0.03
0.63,309,490,0.63,"416,914","3,656","69,580","9,346",0.39,0.72,0.12,0.03
0.64,291,468,0.62,"417,205","3,365","70,048","8,878",0.38,0.73,0.11,0.02
0.65,257,443,0.58,"417,462","3,108","70,491","8,435",0.37,0.73,0.11,0.02
0.66,244,423,0.58,"417,706","2,864","70,914","8,012",0.36,0.74,0.10,0.02
0.67,240,426,0.56,"417,946","2,624","71,340","7,586",0.35,0.74,0.10,0.02
0.68,225,410,0.55,"418,171","2,399","71,750","7,176",0.33,0.75,0.09,0.02
0.69,194,420,0.46,"418,365","2,205","72,170","6,756",0.33,0.75,0.09,0.02
0.7,194,409,0.47,"418,559","2,011","72,579","6,347",0.32,0.76,0.08,0.02
0.71,190,413,0.46,"418,749","1,821","72,992","5,934",0.31,0.77,0.08,0.02
0.72,184,417,0.44,"418,933","1,637","73,409","5,517",0.30,0.77,0.07,0.01
0.73,170,386,0.44,"419,103","1,467","73,795","5,131",0.29,0.78,0.07,0.01
0.74,170,376,0.45,"419,273","1,297","74,171","4,755",0.27,0.79,0.06,0.01
0.75,132,393,0.34,"419,405","1,165","74,564","4,362",0.27,0.79,0.06,0.01
0.76,147,384,0.38,"419,552","1,018","74,948","3,978",0.26,0.80,0.05,0.01
0.77,125,369,0.34,"419,677",893,"75,317","3,609",0.25,0.80,0.05,0.01
0.78,124,393,0.32,"419,801",769,"75,710","3,216",0.24,0.81,0.04,0.01
0.79,113,375,0.30,"419,914",656,"76,085","2,841",0.23,0.81,0.04,0.01
0.8,96,351,0.27,"420,010",560,"76,436","2,490",0.22,0.82,0.03,0.01
0.81,99,350,0.28,"420,109",461,"76,786","2,140",0.22,0.82,0.03,0.01
0.82,80,334,0.24,"420,189",381,"77,120","1,806",0.21,0.83,0.02,0.00
0.83,70,313,0.22,"420,259",311,"77,433","1,493",0.21,0.83,0.02,0.00
0.84,71,262,0.27,"420,330",240,"77,695","1,231",0.19,0.84,0.02,0.00
0.85,59,263,0.22,"420,389",181,"77,958",968,0.19,0.84,0.01,0.00
0.86,42,214,0.20,"420,431",139,"78,172",754,0.18,0.84,0.01,0.00
0.87,43,169,0.25,"420,474",96,"78,341",585,0.16,0.86,0.01,0.00
0.88,29,138,0.21,"420,503",67,"78,479",447,0.15,0.87,0.01,0.00
0.89,30,134,0.22,"420,533",37,"78,613",313,0.12,0.89,0.00,0.00
0.9,18,83,0.22,"420,551",19,"78,696",230,0.08,0.92,0.00,0.00
0.91,7,77,0.09,"420,558",12,"78,773",153,0.08,0.93,0.00,0.00
0.92,6,52,0.12,"420,564",6,"78,825",101,0.06,0.94,0.00,0.00
0.93,5,34,0.15,"420,569",1,"78,859",67,0.01,0.99,0.00,0.00
0.94,0,28,0.00,"420,569",1,"78,887",39,0.03,0.97,0.00,0.00
0.95,0,26,0.00,"420,569",1,"78,913",13,0.08,0.93,0.00,0.00
0.96,1,6,0.17,"420,570",0,"78,919",7,0.00,1.00,0.00,0.00
0.97,0,7,0.00,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.98,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
0.99,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
1.0,0,0,nan,"420,570",0,"78,926",0,nan,nan,0.00,0.00
