p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.28,"1,646",3,548.67,"43,254","377,316",26,"78,900",4.78,0.17,1.00,0.91
0.29,"1,737",8,217.12,"44,991","375,579",34,"78,892",4.76,0.17,1.00,0.91
0.3,"1,535",4,383.75,"46,526","374,044",38,"78,888",4.74,0.17,1.00,0.91
0.31,"1,862",12,155.17,"48,388","372,182",50,"78,876",4.72,0.17,1.00,0.90
0.32,"2,028",16,126.75,"50,416","370,154",66,"78,860",4.69,0.18,1.00,0.90
0.33,"1,646",10,164.60,"52,062","368,508",76,"78,850",4.67,0.18,1.00,0.90
0.34,"1,714",12,142.83,"53,776","366,794",88,"78,838",4.65,0.18,1.00,0.89
0.35,"1,959",19,103.11,"55,735","364,835",107,"78,819",4.63,0.18,1.00,0.89
0.36,"1,721",23,74.83,"57,456","363,114",130,"78,796",4.61,0.18,1.00,0.88
0.37,"1,914",24,79.75,"59,370","361,200",154,"78,772",4.59,0.18,1.00,0.88
0.38,"2,481",38,65.29,"61,851","358,719",192,"78,734",4.56,0.18,1.00,0.88
0.39,"2,081",35,59.46,"63,932","356,638",227,"78,699",4.53,0.18,1.00,0.87
0.4,"2,143",38,56.39,"66,075","354,495",265,"78,661",4.51,0.18,1.00,0.87
0.41,"2,003",39,51.36,"68,078","352,492",304,"78,622",4.48,0.18,1.00,0.86
0.42,"2,443",49,49.86,"70,521","350,049",353,"78,573",4.46,0.18,1.00,0.86
0.43,"2,932",73,40.16,"73,453","347,117",426,"78,500",4.42,0.18,0.99,0.85
0.44,"2,202",54,40.78,"75,655","344,915",480,"78,446",4.40,0.19,0.99,0.85
0.45,"2,099",63,33.32,"77,754","342,816",543,"78,383",4.37,0.19,0.99,0.84
0.46,"2,471",73,33.85,"80,225","340,345",616,"78,310",4.35,0.19,0.99,0.84
0.47,"2,410",76,31.71,"82,635","337,935",692,"78,234",4.32,0.19,0.99,0.83
0.48,"3,381",131,25.81,"86,016","334,554",823,"78,103",4.28,0.19,0.99,0.83
0.49,"3,106",117,26.55,"89,122","331,448",940,"77,986",4.25,0.19,0.99,0.82
0.5,"2,999",127,23.61,"92,121","328,449","1,067","77,859",4.22,0.19,0.99,0.81
0.51,"2,813",123,22.87,"94,934","325,636","1,190","77,736",4.19,0.19,0.98,0.81
0.52,"2,376",112,21.21,"97,310","323,260","1,302","77,624",4.16,0.19,0.98,0.80
0.53,"3,821",185,20.65,"101,131","319,439","1,487","77,439",4.13,0.20,0.98,0.79
0.54,"3,287",170,19.34,"104,418","316,152","1,657","77,269",4.09,0.20,0.98,0.79
0.55,"3,125",186,16.80,"107,543","313,027","1,843","77,083",4.06,0.20,0.98,0.78
0.56,"3,227",188,17.16,"110,770","309,800","2,031","76,895",4.03,0.20,0.97,0.77
0.57,"4,620",263,17.57,"115,390","305,180","2,294","76,632",3.98,0.20,0.97,0.76
0.58,"4,873",299,16.30,"120,263","300,307","2,593","76,333",3.93,0.20,0.97,0.75
0.59,"3,964",276,14.36,"124,227","296,343","2,869","76,057",3.90,0.20,0.96,0.75
0.6,"3,411",244,13.98,"127,638","292,932","3,113","75,813",3.86,0.21,0.96,0.74
0.61,"4,376",338,12.95,"132,014","288,556","3,451","75,475",3.82,0.21,0.96,0.73
0.62,"4,699",376,12.50,"136,713","283,857","3,827","75,099",3.78,0.21,0.95,0.72
0.63,"4,720",387,12.20,"141,433","279,137","4,214","74,712",3.74,0.21,0.95,0.71
0.64,"5,129",446,11.50,"146,562","274,008","4,660","74,266",3.69,0.21,0.94,0.70
0.65,"5,177",480,10.79,"151,739","268,831","5,140","73,786",3.64,0.22,0.93,0.69
0.66,"4,400",447,9.84,"156,139","264,431","5,587","73,339",3.61,0.22,0.93,0.68
0.67,"5,663",580,9.76,"161,802","258,768","6,167","72,759",3.56,0.22,0.92,0.66
0.68,"7,133",731,9.76,"168,935","251,635","6,898","72,028",3.49,0.22,0.91,0.65
0.69,"5,188",594,8.73,"174,123","246,447","7,492","71,434",3.45,0.22,0.91,0.64
0.7,"5,669",664,8.54,"179,792","240,778","8,156","70,770",3.40,0.23,0.90,0.62
0.71,"6,957",855,8.14,"186,749","233,821","9,011","69,915",3.34,0.23,0.89,0.61
0.72,"7,538",960,7.85,"194,287","226,283","9,971","68,955",3.28,0.23,0.87,0.59
0.73,"7,512","1,012",7.42,"201,799","218,771","10,983","67,943",3.22,0.24,0.86,0.57
0.74,"6,934",956,7.25,"208,733","211,837","11,939","66,987",3.16,0.24,0.85,0.56
0.75,"7,552","1,116",6.77,"216,285","204,285","13,055","65,871",3.10,0.24,0.83,0.54
0.76,"7,090","1,100",6.45,"223,375","197,195","14,155","64,771",3.04,0.25,0.82,0.52
0.77,"8,869","1,401",6.33,"232,244","188,326","15,556","63,370",2.97,0.25,0.80,0.50
0.78,"8,716","1,476",5.91,"240,960","179,610","17,032","61,894",2.90,0.26,0.78,0.48
0.79,"10,083","1,723",5.85,"251,043","169,527","18,755","60,171",2.82,0.26,0.76,0.46
0.8,"9,740","1,773",5.49,"260,783","159,787","20,528","58,398",2.74,0.27,0.74,0.44
0.81,"11,020","2,066",5.33,"271,803","148,767","22,594","56,332",2.64,0.27,0.71,0.41
0.82,"10,903","2,172",5.02,"282,706","137,864","24,766","54,160",2.55,0.28,0.69,0.38
0.83,"12,154","2,565",4.74,"294,860","125,710","27,331","51,595",2.44,0.29,0.65,0.35
0.84,"13,705","3,057",4.48,"308,565","112,005","30,388","48,538",2.31,0.30,0.61,0.32
0.85,"11,303","2,678",4.22,"319,868","100,702","33,066","45,860",2.20,0.31,0.58,0.29
0.86,"12,053","3,111",3.87,"331,921","88,649","36,177","42,749",2.07,0.33,0.54,0.26
0.87,"13,075","3,576",3.66,"344,996","75,574","39,753","39,173",1.93,0.34,0.50,0.23
0.88,"10,882","3,339",3.26,"355,878","64,692","43,092","35,834",1.81,0.36,0.45,0.20
0.89,"11,864","3,904",3.04,"367,742","52,828","46,996","31,930",1.65,0.38,0.40,0.17
0.9,"9,944","3,646",2.73,"377,686","42,884","50,642","28,284",1.52,0.40,0.36,0.14
0.91,"9,289","3,798",2.45,"386,975","33,595","54,440","24,486",1.37,0.42,0.31,0.12
0.92,"9,020","4,168",2.16,"395,995","24,575","58,608","20,318",1.21,0.45,0.26,0.09
0.93,"7,978","4,205",1.90,"403,973","16,597","62,813","16,113",1.03,0.49,0.20,0.07
0.94,"6,246","3,866",1.62,"410,219","10,351","66,679","12,247",0.85,0.54,0.16,0.05
0.95,"4,117","3,105",1.33,"414,336","6,234","69,784","9,142",0.68,0.59,0.12,0.03
0.96,"2,832","2,718",1.04,"417,168","3,402","72,502","6,424",0.53,0.65,0.08,0.02
0.97,"1,941","2,355",0.82,"419,109","1,461","74,857","4,069",0.36,0.74,0.05,0.01
0.98,935,"1,753",0.53,"420,044",526,"76,610","2,316",0.23,0.81,0.03,0.01
0.99,425,"1,379",0.31,"420,469",101,"77,989",937,0.11,0.90,0.01,0.00
1.0,101,937,0.11,"420,570",0,"78,926",0,nan,nan,0.00,0.00
