p,Neg,Pos,Neg/Pos,TN,FP,FN,TP,FP/TP,Prec.,Rec.,$\hat{p}$
0.42,"7,066",0,inf,"308,506","112,064",0,"78,926",1.42,0.41,1.00,0.38
0.43,"6,825",0,inf,"315,331","105,239",0,"78,926",1.33,0.43,1.00,0.37
0.44,"6,541",0,inf,"321,872","98,698",0,"78,926",1.25,0.44,1.00,0.36
0.45,"6,360",0,inf,"328,232","92,338",0,"78,926",1.17,0.46,1.00,0.34
0.46,"6,138",0,inf,"334,370","86,200",0,"78,926",1.09,0.48,1.00,0.33
0.47,"5,750",0,inf,"340,120","80,450",0,"78,926",1.02,0.50,1.00,0.32
0.48,"5,514",0,inf,"345,634","74,936",0,"78,926",0.95,0.51,1.00,0.31
0.49,"5,457",0,inf,"351,091","69,479",0,"78,926",0.88,0.53,1.00,0.30
0.5,"5,096",0,inf,"356,187","64,383",0,"78,926",0.82,0.55,1.00,0.29
0.51,"4,854",0,inf,"361,041","59,529",0,"78,926",0.75,0.57,1.00,0.28
0.52,"4,539",2,2269.50,"365,580","54,990",2,"78,924",0.70,0.59,1.00,0.27
0.53,"4,366",0,inf,"369,946","50,624",2,"78,924",0.64,0.61,1.00,0.26
0.54,"4,062",2,2031.00,"374,008","46,562",4,"78,922",0.59,0.63,1.00,0.25
0.55,"3,895",3,1298.33,"377,903","42,667",7,"78,919",0.54,0.65,1.00,0.24
0.56,"3,580",2,1790.00,"381,483","39,087",9,"78,917",0.50,0.67,1.00,0.24
0.57,"3,248",10,324.80,"384,731","35,839",19,"78,907",0.45,0.69,1.00,0.23
0.58,"3,094",16,193.38,"387,825","32,745",35,"78,891",0.42,0.71,1.00,0.22
0.59,"3,048",19,160.42,"390,873","29,697",54,"78,872",0.38,0.73,1.00,0.22
0.6,"2,714",37,73.35,"393,587","26,983",91,"78,835",0.34,0.75,1.00,0.21
0.61,"2,541",70,36.30,"396,128","24,442",161,"78,765",0.31,0.76,1.00,0.21
0.62,"2,327",84,27.70,"398,455","22,115",245,"78,681",0.28,0.78,1.00,0.20
0.63,"2,062",114,18.09,"400,517","20,053",359,"78,567",0.26,0.80,1.00,0.20
0.64,"2,014",181,11.13,"402,531","18,039",540,"78,386",0.23,0.81,0.99,0.19
0.65,"1,922",209,9.20,"404,453","16,117",749,"78,177",0.21,0.83,0.99,0.19
0.66,"1,692",279,6.06,"406,145","14,425","1,028","77,898",0.19,0.84,0.99,0.18
0.67,"1,531",373,4.10,"407,676","12,894","1,401","77,525",0.17,0.86,0.98,0.18
0.68,"1,344",492,2.73,"409,020","11,550","1,893","77,033",0.15,0.87,0.98,0.18
0.69,"1,267",598,2.12,"410,287","10,283","2,491","76,435",0.13,0.88,0.97,0.17
0.7,"1,212",737,1.64,"411,499","9,071","3,228","75,698",0.12,0.89,0.96,0.17
0.71,"1,060",927,1.14,"412,559","8,011","4,155","74,771",0.11,0.90,0.95,0.17
0.72,"1,043","1,099",0.95,"413,602","6,968","5,254","73,672",0.09,0.91,0.93,0.16
0.73,899,"1,331",0.68,"414,501","6,069","6,585","72,341",0.08,0.92,0.92,0.16
0.74,829,"1,468",0.56,"415,330","5,240","8,053","70,873",0.07,0.93,0.90,0.15
0.75,729,"1,763",0.41,"416,059","4,511","9,816","69,110",0.07,0.94,0.88,0.15
0.76,719,"1,960",0.37,"416,778","3,792","11,776","67,150",0.06,0.95,0.85,0.14
0.77,568,"2,173",0.26,"417,346","3,224","13,949","64,977",0.05,0.95,0.82,0.14
0.78,520,"2,440",0.21,"417,866","2,704","16,389","62,537",0.04,0.96,0.79,0.13
0.79,483,"2,710",0.18,"418,349","2,221","19,099","59,827",0.04,0.96,0.76,0.12
0.8,413,"2,867",0.14,"418,762","1,808","21,966","56,960",0.03,0.97,0.72,0.12
0.81,356,"2,932",0.12,"419,118","1,452","24,898","54,028",0.03,0.97,0.68,0.11
0.82,267,"3,187",0.08,"419,385","1,185","28,085","50,841",0.02,0.98,0.64,0.10
0.83,261,"3,372",0.08,"419,646",924,"31,457","47,469",0.02,0.98,0.60,0.10
0.84,204,"3,381",0.06,"419,850",720,"34,838","44,088",0.02,0.98,0.56,0.09
0.85,154,"3,443",0.04,"420,004",566,"38,281","40,645",0.01,0.99,0.51,0.08
0.86,122,"3,440",0.04,"420,126",444,"41,721","37,205",0.01,0.99,0.47,0.08
0.87,107,"3,501",0.03,"420,233",337,"45,222","33,704",0.01,0.99,0.43,0.07
0.88,95,"3,488",0.03,"420,328",242,"48,710","30,216",0.01,0.99,0.38,0.06
0.89,55,"3,311",0.02,"420,383",187,"52,021","26,905",0.01,0.99,0.34,0.05
0.9,59,"3,325",0.02,"420,442",128,"55,346","23,580",0.01,0.99,0.30,0.05
0.91,31,"3,212",0.01,"420,473",97,"58,558","20,368",0.00,1.00,0.26,0.04
0.92,26,"3,257",0.01,"420,499",71,"61,815","17,111",0.00,1.00,0.22,0.03
0.93,21,"2,964",0.01,"420,520",50,"64,779","14,147",0.00,1.00,0.18,0.03
0.94,14,"2,939",0.00,"420,534",36,"67,718","11,208",0.00,1.00,0.14,0.02
0.95,11,"2,649",0.00,"420,545",25,"70,367","8,559",0.00,1.00,0.11,0.02
0.96,11,"2,547",0.00,"420,556",14,"72,914","6,012",0.00,1.00,0.08,0.01
0.97,4,"2,271",0.00,"420,560",10,"75,185","3,741",0.00,1.00,0.05,0.01
0.98,6,"1,819",0.00,"420,566",4,"77,004","1,922",0.00,1.00,0.02,0.00
0.99,2,"1,268",0.00,"420,568",2,"78,272",654,0.00,1.00,0.01,0.00
1.0,2,654,0.00,"420,570",0,"78,926",0,nan,nan,0.00,0.00
